EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
,,,,,,,,,,,,,,,2023,49,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,40,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",6,0,0,2,4,0
,,,,,,,,,,,,,,,2026,16,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,10,8,Crisis obstructiva bronquial (J40-J46),4,0,0,2,2,0
,,,,,,,,,,,,,,,2024,37,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,22,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,70,1,6,5,57,1
,,,,,,,,,,,,,,,2026,13,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,16,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,15,6,Neumonía (J12-J18),2,0,0,0,1,1
,,,,,,,,,,,,,,,2026,17,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,14,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),101,4,11,23,56,7
,,,,,,,,,,,,,,,2023,37,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,10,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,26,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),17,0,0,1,12,4
,,,,,,,,,,,,,,,2023,22,6,Neumonía (J12-J18),18,0,4,2,8,4
,,,,,,,,,,,,,,,2025,44,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,1,0,2,0
,,,,,,,,,,,,,,,2025,37,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,29,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),60,0,10,13,36,1
,,,,,,,,,,,,,,,2026,7,6,Neumonía (J12-J18),2,0,0,0,2,0
,,,,,,,,,,,,,,,2023,14,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,2,0
,,,,,,,,,,,,,,,2022,45,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",4,1,0,0,0,3
,,,,,,,,,,,,,,,2026,15,6,Neumonía (J12-J18),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,51,8,Crisis obstructiva bronquial (J40-J46),4,0,0,0,1,3
,,,,,,,,,,,,,,,2025,49,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,3,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,33,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),280,5,24,80,147,24
,,,,,,,,,,,,,,,2025,23,8,Crisis obstructiva bronquial (J40-J46),8,0,0,1,1,6
,,,,,,,,,,,,,,,2025,52,7,Bronquitis/bronquiolitis aguda (J20-J21),2,1,0,0,1,0
,,,,,,,,,,,,,,,2024,15,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,17,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,29,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,4,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,45,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,7,Bronquitis/bronquiolitis aguda (J20-J21),5,0,1,0,3,1
,,,,,,,,,,,,,,,2026,10,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,44,4,IRA Alta (J00-J06),36,0,3,11,16,6
,,,,,,,,,,,,,,,2026,12,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,36,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),204,6,29,45,86,38
,,,,,,,,,,,,,,,2025,4,4,IRA Alta (J00-J06),52,1,7,11,32,1
,,,,,,,,,,,,,,,2025,46,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),69,2,7,24,32,4
,,,,,,,,,,,,,,,2025,22,4,IRA Alta (J00-J06),43,0,8,14,19,2
,,,,,,,,,,,,,,,2022,51,7,Bronquitis/bronquiolitis aguda (J20-J21),4,0,2,1,1,0
,,,,,,,,,,,,,,,2024,35,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,29,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",66,1,4,7,48,6
,,,,,,,,,,,,,,,2025,44,7,Bronquitis/bronquiolitis aguda (J20-J21),3,0,0,0,3,0
,,,,,,,,,,,,,,,2026,2,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),12,0,2,1,7,2
,,,,,,,,,,,,,,,2025,48,8,Crisis obstructiva bronquial (J40-J46),2,0,1,0,0,1
,,,,,,,,,,,,,,,2022,22,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,9,0,0,1,7,1
,,,,,,,,,,,,,,,2023,52,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,32,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),519,11,85,187,219,17
,,,,,,,,,,,,,,,2026,15,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,6,Neumonía (J12-J18),5,0,0,1,0,4
,,,,,,,,,,,,,,,2026,13,7,Bronquitis/bronquiolitis aguda (J20-J21),41,1,0,6,25,9
,,,,,,,,,,,,,,,2026,5,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,32,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,4,0
,,,,,,,,,,,,,,,2025,33,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),41,0,10,10,20,1
,,,,,,,,,,,,,,,2026,4,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,48,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,50,0,1,5,41,3
,,,,,,,,,,,,,,,2025,7,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,29,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,3,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",19,0,0,2,16,1
,,,,,,,,,,,,,,,2026,17,7,Bronquitis/bronquiolitis aguda (J20-J21),45,4,13,11,15,2
,,,,,,,,,,,,,,,2025,16,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,7,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,42,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,30,4,IRA Alta (J00-J06),116,2,18,34,61,1
,,,,,,,,,,,,,,,2025,46,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,1,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,38,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,52,7,Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,2,3,1
,,,,,,,,,,,,,,,2025,30,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),41,3,7,11,19,1
,,,,,,,,,,,,,,,2025,46,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,39,4,IRA Alta (J00-J06),21,1,5,4,9,2
,,,,,,,,,,,,,,,2026,15,7,Bronquitis/bronquiolitis aguda (J20-J21),32,1,7,10,13,1
,,,,,,,,,,,,,,,2023,37,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,33,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,11,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,52,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),235,12,22,35,142,24
,,,,,,,,,,,,,,,2025,48,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),71,1,4,10,51,5
,,,,,,,,,,,,,,,2025,36,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),55,1,5,15,29,5
,,,,,,,,,,,,,,,2026,12,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,4,IRA Alta (J00-J06),26,1,2,12,10,1
,,,,,,,,,,,,,,,2025,51,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,47,7,Bronquitis/bronquiolitis aguda (J20-J21),61,1,6,14,33,7
,,,,,,,,,,,,,,,2026,14,5,Influenza (J09-J11),1,0,0,1,0,0
,,,,,,,,,,,,,,,2022,10,4,IRA Alta (J00-J06),196,3,25,66,99,3
,,,,,,,,,,,,,,,2025,3,4,IRA Alta (J00-J06),62,2,4,11,39,6
,,,,,,,,,,,,,,,2022,29,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),11,0,1,1,8,1
,,,,,,,,,,,,,,,2024,49,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,14,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,4,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,36,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,34,4,IRA Alta (J00-J06),164,7,32,40,77,8
,,,,,,,,,,,,,,,2026,10,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,26,4,IRA Alta (J00-J06),156,25,14,30,70,17
,,,,,,,,,,,,,,,2024,3,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,1,0,0
,,,,,,,,,,,,,,,2022,25,7,Bronquitis/bronquiolitis aguda (J20-J21),8,0,1,1,4,2
,,,,,,,,,,,,,,,2024,23,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,2,7,Bronquitis/bronquiolitis aguda (J20-J21),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,43,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),244,4,32,23,141,44
,,,,,,,,,,,,,,,2023,24,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),44,2,10,14,16,2
,,,,,,,,,,,,,,,2025,42,7,Bronquitis/bronquiolitis aguda (J20-J21),16,4,3,5,4,0
,,,,,,,,,,,,,,,2025,30,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,14,7,Bronquitis/bronquiolitis aguda (J20-J21),40,0,7,5,25,3
,,,,,,,,,,,,,,,2025,22,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
,,,,,,,,,,,,,,,2025,25,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",19,0,2,2,11,4
,,,,,,,,,,,,,,,2022,6,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),122,1,11,11,90,9
,,,,,,,,,,,,,,,2025,39,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,1,0,0,0,1,0
,,,,,,,,,,,,,,,2022,7,4,IRA Alta (J00-J06),1,0,0,0,0,1
,,,,,,,,,,,,,,,2023,49,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,11,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,4,IRA Alta (J00-J06),39,1,4,10,19,5
,,,,,,,,,,,,,,,2025,36,4,IRA Alta (J00-J06),101,3,18,31,39,10
,,,,,,,,,,,,,,,2024,18,5,Influenza (J09-J11),1,0,0,1,0,0
,,,,,,,,,,,,,,,2023,26,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,7,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),64,1,7,5,41,10
,,,,,,,,,,,,,,,2024,36,6,Neumonía (J12-J18),3,0,0,0,2,1
,,,,,,,,,,,,,,,2025,26,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,22,4,IRA Alta (J00-J06),119,1,19,44,50,5
,,,,,,,,,,,,,,,2026,11,5,Influenza (J09-J11),9,0,0,5,4,0
,,,,,,,,,,,,,,,2025,4,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),281,12,42,69,131,27
,,,,,,,,,,,,,,,2025,40,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,37,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,38,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),315,10,51,64,152,38
,,,,,,,,,,,,,,,2026,13,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,6,Neumonía (J12-J18),1,0,0,0,1,0
,,,,,,,,,,,,,,,2023,37,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,26,7,Bronquitis/bronquiolitis aguda (J20-J21),9,0,1,1,4,3
,,,,,,,,,,,,,,,2025,42,8,Crisis obstructiva bronquial (J40-J46),6,0,0,0,6,0
,,,,,,,,,,,,,,,2024,51,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,52,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,51,7,Bronquitis/bronquiolitis aguda (J20-J21),17,0,7,2,6,2
,,,,,,,,,,,,,,,2023,11,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,2,0,1
,,,,,,,,,,,,,,,2021,26,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",3,0,0,0,3,0
,,,,,,,,,,,,,,,2024,48,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,52,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",4,0,0,1,1,2
,,,,,,,,,,,,,,,2025,43,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,32,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,37,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,41,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,29,8,Crisis obstructiva bronquial (J40-J46),4,0,0,0,3,1
,,,,,,,,,,,,,,,2025,46,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2024,26,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),23,1,1,5,13,3
,,,,,,,,,,,,,,,2026,1,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,11,4,IRA Alta (J00-J06),3,0,0,0,3,0
,,,,,,,,,,,,,,,2026,12,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,37,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",12,0,2,4,3,3
,,,,,,,,,,,,,,,2022,17,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,4,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,37,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,5,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,45,6,Neumonía (J12-J18),1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,45,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,7,Bronquitis/bronquiolitis aguda (J20-J21),2,0,0,1,1,0
,,,,,,,,,,,,,,,2025,49,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,1,2,0
,,,,,,,,,,,,,,,2025,19,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,42,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,31,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),63,1,3,6,48,5
,,,,,,,,,,,,,,,2024,16,4,IRA Alta (J00-J06),259,3,32,81,132,11
,,,,,,,,,,,,,,,2026,16,8,Crisis obstructiva bronquial (J40-J46),6,0,0,0,2,4
,,,,,,,,,,,,,,,2024,51,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,1,1,0
,,,,,,,,,,,,,,,2024,49,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,23,7,Bronquitis/bronquiolitis aguda (J20-J21),18,0,8,6,2,2
,,,,,,,,,,,,,,,2022,34,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,18,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,4,IRA Alta (J00-J06),21,1,1,2,16,1
,,,,,,,,,,,,,,,2024,14,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,12,6,Neumonía (J12-J18),1,0,0,0,0,1
,,,,,,,,,,,,,,,2023,10,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),158,7,21,53,72,5
,,,,,,,,,,,,,,,2024,33,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,34,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,51,7,Bronquitis/bronquiolitis aguda (J20-J21),4,0,2,0,2,0
,,,,,,,,,,,,,,,2022,15,4,IRA Alta (J00-J06),166,6,43,53,63,1
,,,,,,,,,,,,,,,2025,15,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,27,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),81,3,18,18,32,10
,,,,,,,,,,,,,,,2021,33,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,30,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,6,Neumonía (J12-J18),5,0,0,1,0,4
,,,,,,,,,,,,,,,2026,8,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,52,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),20,0,3,4,8,5
,,,,,,,,,,,,,,,2021,40,4,IRA Alta (J00-J06),57,2,16,6,32,1
,,,,,,,,,,,,,,,2026,15,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),23,0,6,7,7,3
,,,,,,,,,,,,,,,2025,53,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,8,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,12,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,18,6,Neumonía (J12-J18),6,0,0,0,4,2
,,,,,,,,,,,,,,,2026,11,8,Crisis obstructiva bronquial (J40-J46),5,0,0,2,2,1
,,,,,,,,,,,,,,,2026,15,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,6,Neumonía (J12-J18),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,27,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,11,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,50,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,44,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),27,1,6,8,12,0
,,,,,,,,,,,,,,,2023,15,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,26,0,4,12,10,0
,,,,,,,,,,,,,,,2026,7,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
