region,anio,semana,humedad_relativa_promedio_porcentaje
Coquimbo,2019,43,71.86
Coquimbo,2019,44,63.86
Coquimbo,2019,45,75.86
Coquimbo,2019,46,75.57
Coquimbo,2019,47,73.0
Coquimbo,2019,48,64.57
Coquimbo,2019,49,73.29
Coquimbo,2019,50,71.29
Coquimbo,2019,51,70.14
Coquimbo,2019,52,74.43
Coquimbo,2020,1,76.29
Coquimbo,2020,2,69.57
Coquimbo,2020,3,74.14
Coquimbo,2020,4,73.29
Coquimbo,2020,5,75.14
Coquimbo,2020,6,71.0
Coquimbo,2020,7,73.86
Coquimbo,2020,8,73.14
Coquimbo,2020,9,75.43
Coquimbo,2020,10,79.14
Coquimbo,2020,11,79.57
Coquimbo,2020,12,73.71
Coquimbo,2020,13,74.57
Coquimbo,2020,14,79.14
Coquimbo,2020,15,77.57
Coquimbo,2020,16,77.43
Coquimbo,2020,17,80.0
Coquimbo,2020,18,73.71
Coquimbo,2020,19,80.14
Coquimbo,2020,20,73.29
Coquimbo,2020,21,69.71
Coquimbo,2020,22,80.14
Coquimbo,2020,23,75.57
Coquimbo,2020,24,68.71
Coquimbo,2020,25,78.29
Coquimbo,2020,26,80.86
Coquimbo,2020,27,78.57
Coquimbo,2020,28,73.57
Coquimbo,2020,29,85.71
Coquimbo,2020,30,67.86
Coquimbo,2020,31,66.43
Coquimbo,2020,32,82.71
Coquimbo,2020,33,77.14
Coquimbo,2020,34,79.57
Coquimbo,2020,35,73.86
Coquimbo,2020,36,75.43
Coquimbo,2020,37,72.57
Coquimbo,2020,38,82.14
Coquimbo,2020,39,78.43
Coquimbo,2020,40,66.57
Coquimbo,2020,41,66.29
Coquimbo,2020,42,78.86
Coquimbo,2020,43,71.57
Coquimbo,2020,44,71.57
Coquimbo,2020,45,75.43
Coquimbo,2020,46,74.86
Coquimbo,2020,47,68.86
Coquimbo,2020,48,68.0
Coquimbo,2020,49,74.14
Coquimbo,2020,50,72.29
Coquimbo,2020,51,71.43
Coquimbo,2020,52,76.86
Coquimbo,2020,53,73.29
Coquimbo,2021,1,72.0
Coquimbo,2021,2,69.57
Coquimbo,2021,3,75.0
Coquimbo,2021,4,74.14
Coquimbo,2021,5,71.0
Coquimbo,2021,6,71.71
Coquimbo,2021,7,70.0
Coquimbo,2021,8,74.86
Coquimbo,2021,9,77.14
Coquimbo,2021,10,78.14
Coquimbo,2021,11,64.57
Coquimbo,2021,12,69.0
Coquimbo,2021,13,76.0
Coquimbo,2021,14,69.86
Coquimbo,2021,15,81.29
Coquimbo,2021,16,76.29
Coquimbo,2021,17,77.0
Coquimbo,2021,18,68.29
Coquimbo,2021,19,77.14
Coquimbo,2021,20,72.0
Coquimbo,2021,21,65.29
Coquimbo,2021,22,73.43
Coquimbo,2021,23,73.86
Coquimbo,2021,24,80.57
Coquimbo,2021,25,73.43
Coquimbo,2021,26,67.14
Coquimbo,2021,27,75.86
Coquimbo,2021,28,73.14
Coquimbo,2021,29,83.71
Coquimbo,2021,30,71.0
Coquimbo,2021,31,84.43
Coquimbo,2021,32,75.86
Coquimbo,2021,33,71.57
Coquimbo,2021,34,73.57
Coquimbo,2021,35,72.0
Coquimbo,2021,36,69.29
Coquimbo,2021,37,70.43
Coquimbo,2021,38,69.29
Coquimbo,2021,39,62.57
Coquimbo,2021,40,67.0
Coquimbo,2021,41,65.29
Coquimbo,2021,42,73.86
Coquimbo,2021,43,80.43
Coquimbo,2021,44,72.43
Coquimbo,2021,45,72.86
Coquimbo,2021,46,74.71
Coquimbo,2021,47,72.71
Coquimbo,2021,48,73.0
Coquimbo,2021,49,72.71
Coquimbo,2021,50,70.0
Coquimbo,2021,51,75.43
Coquimbo,2021,52,71.43
Coquimbo,2022,1,74.29
Coquimbo,2022,2,71.14
Coquimbo,2022,3,62.57
Coquimbo,2022,4,72.71
Coquimbo,2022,5,75.57
Coquimbo,2022,6,75.71
Coquimbo,2022,7,72.71
Coquimbo,2022,8,68.29
Coquimbo,2022,9,73.43
Coquimbo,2022,10,75.0
Coquimbo,2022,11,77.29
Coquimbo,2022,12,73.43
Coquimbo,2022,13,77.14
Coquimbo,2022,14,81.86
Coquimbo,2022,15,77.57
Coquimbo,2022,16,79.0
Coquimbo,2022,17,73.86
Coquimbo,2022,18,80.43
Coquimbo,2022,19,81.57
Coquimbo,2022,20,76.71
Coquimbo,2022,21,74.29
Coquimbo,2022,22,72.29
Coquimbo,2022,23,84.71
Coquimbo,2022,24,77.86
Coquimbo,2022,25,77.57
Coquimbo,2022,26,67.86
Coquimbo,2022,27,70.43
Coquimbo,2022,28,74.29
Coquimbo,2022,29,81.29
Coquimbo,2022,30,85.0
Coquimbo,2022,31,82.57
Coquimbo,2022,32,74.57
Coquimbo,2022,33,78.57
Coquimbo,2022,34,86.0
Coquimbo,2022,35,82.29
Coquimbo,2022,36,80.29
Coquimbo,2022,37,77.43
Coquimbo,2022,38,68.29
Coquimbo,2022,39,80.57
Coquimbo,2022,40,72.14
Coquimbo,2022,41,78.29
Coquimbo,2022,42,76.57
Coquimbo,2022,43,73.86
Coquimbo,2022,44,72.14
Coquimbo,2022,45,73.86
Coquimbo,2022,46,74.71
Coquimbo,2022,47,78.14
Coquimbo,2022,48,75.86
Coquimbo,2022,49,78.43
Coquimbo,2022,50,73.14
Coquimbo,2022,51,71.57
Coquimbo,2022,52,70.14
Coquimbo,2023,1,72.57
Coquimbo,2023,2,71.14
Coquimbo,2023,3,69.71
Coquimbo,2023,4,73.29
Coquimbo,2023,5,75.0
Coquimbo,2023,6,77.86
Coquimbo,2023,7,70.86
Coquimbo,2023,8,75.71
Coquimbo,2023,9,78.57
Coquimbo,2023,10,77.57
Coquimbo,2023,11,77.43
Coquimbo,2023,12,81.14
Coquimbo,2023,13,78.14
Coquimbo,2023,14,80.14
Coquimbo,2023,15,77.29
Coquimbo,2023,16,69.14
Coquimbo,2023,17,77.14
Coquimbo,2023,18,73.0
Coquimbo,2023,19,82.29
Coquimbo,2023,20,79.57
Coquimbo,2023,21,71.14
Coquimbo,2023,22,71.43
Coquimbo,2023,23,81.14
Coquimbo,2023,24,60.0
Coquimbo,2023,25,66.43
Coquimbo,2023,26,63.43
Coquimbo,2023,27,67.14
Coquimbo,2023,28,70.29
Coquimbo,2023,29,74.86
Coquimbo,2023,30,84.71
Coquimbo,2023,31,86.14
Coquimbo,2023,32,81.0
Coquimbo,2023,33,73.0
Coquimbo,2023,34,62.0
Coquimbo,2023,35,66.0
Coquimbo,2023,36,65.43
Coquimbo,2023,37,64.57
Coquimbo,2023,38,69.0
Coquimbo,2023,39,68.86
Coquimbo,2023,40,64.43
Coquimbo,2023,41,67.29
Coquimbo,2023,42,70.0
Coquimbo,2023,43,68.86
Coquimbo,2023,44,65.71
Coquimbo,2023,45,69.29
Coquimbo,2023,46,64.86
Coquimbo,2023,47,73.14
Coquimbo,2023,48,69.57
Coquimbo,2023,49,70.43
Coquimbo,2023,50,69.14
Coquimbo,2023,51,70.86
Coquimbo,2023,52,71.29
Coquimbo,2024,1,71.29
Coquimbo,2024,2,66.86
Coquimbo,2024,3,72.71
Coquimbo,2024,4,75.29
Coquimbo,2024,5,78.57
Coquimbo,2024,6,74.14
Coquimbo,2024,7,76.29
Coquimbo,2024,8,72.86
Coquimbo,2024,9,77.14
Coquimbo,2024,10,72.86
Coquimbo,2024,11,70.71
Coquimbo,2024,12,76.71
Coquimbo,2024,13,83.86
Coquimbo,2024,14,73.71
Coquimbo,2024,15,78.57
Coquimbo,2024,16,73.0
Coquimbo,2024,17,70.14
Coquimbo,2024,18,64.71
Coquimbo,2024,19,75.14
Coquimbo,2024,20,66.57
Coquimbo,2024,21,77.71
Coquimbo,2024,22,75.71
Coquimbo,2024,23,84.71
Coquimbo,2024,24,83.71
Coquimbo,2024,25,83.57
Coquimbo,2024,26,82.14
Coquimbo,2024,27,75.71
Coquimbo,2024,28,86.43
Coquimbo,2024,29,85.29
Coquimbo,2024,30,72.86
Coquimbo,2024,31,87.71
Coquimbo,2024,32,73.43
Coquimbo,2024,33,88.29
Coquimbo,2024,34,74.14
Coquimbo,2024,35,74.43
Coquimbo,2024,36,78.57
Coquimbo,2024,37,75.0
Coquimbo,2024,38,72.86
Coquimbo,2024,39,72.14
Coquimbo,2024,40,72.14
Coquimbo,2024,41,76.86
Coquimbo,2024,42,76.0
Coquimbo,2024,43,74.43
Coquimbo,2024,44,75.57
Coquimbo,2024,45,67.86
Coquimbo,2024,46,69.14
Coquimbo,2024,47,71.14
Coquimbo,2024,48,64.0
Coquimbo,2024,49,65.29
Coquimbo,2024,50,71.57
Coquimbo,2024,51,72.71
Coquimbo,2024,52,73.71
Coquimbo,2025,1,73.0
Coquimbo,2025,2,74.14
Coquimbo,2025,3,71.29
Coquimbo,2025,4,72.14
Coquimbo,2025,5,73.29
Coquimbo,2025,6,72.0
Coquimbo,2025,7,70.71
Coquimbo,2025,8,74.29
Coquimbo,2025,9,75.86
Coquimbo,2025,10,73.0
Coquimbo,2025,11,77.29
Coquimbo,2025,12,79.71
Coquimbo,2025,13,72.86
Coquimbo,2025,14,69.0
Coquimbo,2025,15,72.71
Coquimbo,2025,16,75.14
Coquimbo,2025,17,73.86
Coquimbo,2025,18,75.43
Coquimbo,2025,19,73.43
Coquimbo,2025,20,78.29
Coquimbo,2025,21,75.29
Coquimbo,2025,22,76.57
Coquimbo,2025,23,77.86
Coquimbo,2025,24,78.29
Coquimbo,2025,25,79.43
Coquimbo,2025,26,83.71
Coquimbo,2025,27,77.86
Coquimbo,2025,28,85.43
Coquimbo,2025,29,78.43
Coquimbo,2025,30,81.43
Coquimbo,2025,31,80.29
Coquimbo,2025,32,89.86
Coquimbo,2025,33,87.29
Coquimbo,2025,34,76.14
Coquimbo,2025,35,81.29
Coquimbo,2025,36,81.57
Coquimbo,2025,37,75.29
Coquimbo,2025,38,78.86
Coquimbo,2025,39,71.29
Coquimbo,2025,40,79.71
Coquimbo,2025,41,75.29
Coquimbo,2025,42,76.0
Coquimbo,2025,43,73.29
Coquimbo,2025,44,73.57
Coquimbo,2025,45,67.71
Coquimbo,2025,46,69.57
Coquimbo,2025,47,76.86
Coquimbo,2025,48,71.0
Coquimbo,2025,49,72.71
Coquimbo,2025,50,70.43
Coquimbo,2025,51,67.14
Coquimbo,2025,52,70.71
Coquimbo,2026,1,76.14
Coquimbo,2026,2,71.43
Coquimbo,2026,3,73.71
Coquimbo,2026,4,73.71
Coquimbo,2026,5,74.86
Coquimbo,2026,6,70.86
Coquimbo,2026,7,66.29
Coquimbo,2026,8,64.0
Coquimbo,2026,9,75.86
Coquimbo,2026,10,73.29
Coquimbo,2026,11,72.86
Coquimbo,2026,12,67.86
Coquimbo,2026,13,71.29
Coquimbo,2026,14,80.43
Coquimbo,2026,15,79.43
Coquimbo,2026,16,80.43
Coquimbo,2026,17,71.14
Coquimbo,2026,18,75.0
Coquimbo,2026,19,74.43
Coquimbo,2026,20,83.57
Coquimbo,2026,21,82.57
Coquimbo,2026,22,74.86
Coquimbo,2026,23,79.43
Coquimbo,2026,24,77.0
Coquimbo,2026,25,89.33
La Araucanía,2014,1,65.0
La Araucanía,2014,2,64.71
La Araucanía,2014,3,63.0
La Araucanía,2014,4,74.86
La Araucanía,2014,5,74.0
La Araucanía,2014,6,75.57
La Araucanía,2014,7,62.71
La Araucanía,2014,8,67.0
La Araucanía,2014,9,64.57
La Araucanía,2014,10,72.29
La Araucanía,2014,11,76.0
La Araucanía,2014,12,72.71
La Araucanía,2014,13,73.0
La Araucanía,2014,14,86.0
La Araucanía,2014,15,82.43
La Araucanía,2014,16,83.86
La Araucanía,2014,17,89.14
La Araucanía,2014,18,85.29
La Araucanía,2014,19,88.29
La Araucanía,2014,20,86.86
La Araucanía,2014,21,81.71
La Araucanía,2014,22,80.43
La Araucanía,2014,23,88.14
La Araucanía,2014,24,87.86
La Araucanía,2014,25,84.57
La Araucanía,2014,26,89.71
La Araucanía,2014,27,85.0
La Araucanía,2014,28,83.0
La Araucanía,2014,29,89.14
La Araucanía,2014,30,85.71
La Araucanía,2014,31,87.57
La Araucanía,2014,32,87.0
La Araucanía,2014,33,83.86
La Araucanía,2014,34,87.71
La Araucanía,2014,35,81.29
La Araucanía,2014,36,84.0
La Araucanía,2014,37,81.86
La Araucanía,2014,38,85.14
La Araucanía,2014,39,84.29
La Araucanía,2014,40,81.14
La Araucanía,2014,41,79.86
La Araucanía,2014,42,79.86
La Araucanía,2014,43,84.14
La Araucanía,2014,44,77.0
La Araucanía,2014,45,78.43
La Araucanía,2014,46,77.86
La Araucanía,2014,47,76.86
La Araucanía,2014,48,71.86
La Araucanía,2014,49,72.14
La Araucanía,2014,50,65.14
La Araucanía,2014,51,68.0
La Araucanía,2014,52,66.43
La Araucanía,2015,1,69.29
La Araucanía,2015,2,61.29
La Araucanía,2015,3,65.29
La Araucanía,2015,4,65.57
La Araucanía,2015,5,67.0
La Araucanía,2015,6,68.29
La Araucanía,2015,7,61.29
La Araucanía,2015,8,59.43
La Araucanía,2015,9,64.0
La Araucanía,2015,10,70.43
La Araucanía,2015,11,63.71
La Araucanía,2015,12,60.43
La Araucanía,2015,13,62.29
La Araucanía,2015,14,79.71
La Araucanía,2015,15,79.86
La Araucanía,2015,16,80.29
La Araucanía,2015,17,87.43
La Araucanía,2015,18,87.43
La Araucanía,2015,19,84.43
La Araucanía,2015,20,86.43
La Araucanía,2015,21,84.0
La Araucanía,2015,22,88.29
La Araucanía,2015,23,90.43
La Araucanía,2015,24,87.86
La Araucanía,2015,25,86.71
La Araucanía,2015,26,85.0
La Araucanía,2015,27,89.14
La Araucanía,2015,28,87.43
La Araucanía,2015,29,84.43
La Araucanía,2015,30,84.29
La Araucanía,2015,31,86.14
La Araucanía,2015,32,79.29
La Araucanía,2015,33,81.0
La Araucanía,2015,34,86.29
La Araucanía,2015,35,87.29
La Araucanía,2015,36,81.14
La Araucanía,2015,37,80.86
La Araucanía,2015,38,78.0
La Araucanía,2015,39,84.14
La Araucanía,2015,40,85.29
La Araucanía,2015,41,70.86
La Araucanía,2015,42,81.43
La Araucanía,2015,43,77.86
La Araucanía,2015,44,77.43
La Araucanía,2015,45,81.86
La Araucanía,2015,46,80.86
La Araucanía,2015,47,78.0
La Araucanía,2015,48,74.71
La Araucanía,2015,49,73.86
La Araucanía,2015,50,72.57
La Araucanía,2015,51,73.14
La Araucanía,2015,52,75.0
La Araucanía,2015,53,69.57
La Araucanía,2016,1,66.0
La Araucanía,2016,2,64.43
La Araucanía,2016,3,64.0
La Araucanía,2016,4,68.86
La Araucanía,2016,5,62.0
La Araucanía,2016,6,64.86
La Araucanía,2016,7,68.57
La Araucanía,2016,8,66.14
La Araucanía,2016,9,67.0
La Araucanía,2016,10,66.71
La Araucanía,2016,11,69.29
La Araucanía,2016,12,65.29
La Araucanía,2016,13,76.86
La Araucanía,2016,14,75.86
La Araucanía,2016,15,75.0
La Araucanía,2016,16,83.14
La Araucanía,2016,17,74.29
La Araucanía,2016,18,87.71
La Araucanía,2016,19,82.14
La Araucanía,2016,20,82.86
La Araucanía,2016,21,80.57
La Araucanía,2016,22,87.14
La Araucanía,2016,23,83.14
La Araucanía,2016,24,89.71
La Araucanía,2016,25,85.71
La Araucanía,2016,26,87.0
La Araucanía,2016,27,89.57
La Araucanía,2016,28,83.0
La Araucanía,2016,29,88.57
La Araucanía,2016,30,83.57
La Araucanía,2016,31,85.0
La Araucanía,2016,32,86.57
La Araucanía,2016,33,84.0
La Araucanía,2016,34,85.43
La Araucanía,2016,35,68.14
La Araucanía,2016,36,79.14
La Araucanía,2016,37,84.86
La Araucanía,2016,38,76.86
La Araucanía,2016,39,81.57
La Araucanía,2016,40,81.14
La Araucanía,2016,41,82.71
La Araucanía,2016,42,80.43
La Araucanía,2016,43,81.29
La Araucanía,2016,44,83.14
La Araucanía,2016,45,74.14
La Araucanía,2016,46,73.43
La Araucanía,2016,47,68.71
La Araucanía,2016,48,71.86
La Araucanía,2016,49,74.57
La Araucanía,2016,50,68.29
La Araucanía,2016,51,69.14
La Araucanía,2016,52,74.29
La Araucanía,2017,1,69.43
La Araucanía,2017,2,70.29
La Araucanía,2017,3,65.0
La Araucanía,2017,4,64.43
La Araucanía,2017,5,67.57
La Araucanía,2017,6,69.43
La Araucanía,2017,7,70.86
La Araucanía,2017,8,81.57
La Araucanía,2017,9,73.0
La Araucanía,2017,10,76.57
La Araucanía,2017,11,77.43
La Araucanía,2017,12,78.0
La Araucanía,2017,13,80.14
La Araucanía,2017,14,85.57
La Araucanía,2017,15,78.71
La Araucanía,2017,16,83.57
La Araucanía,2017,17,87.57
La Araucanía,2017,18,80.71
La Araucanía,2017,19,77.71
La Araucanía,2017,20,79.86
La Araucanía,2017,21,85.29
La Araucanía,2017,22,88.57
La Araucanía,2017,23,86.14
La Araucanía,2017,24,87.71
La Araucanía,2017,25,82.14
La Araucanía,2017,26,90.43
La Araucanía,2017,27,87.0
La Araucanía,2017,28,83.71
La Araucanía,2017,29,89.86
La Araucanía,2017,30,79.57
La Araucanía,2017,31,85.57
La Araucanía,2017,32,85.0
La Araucanía,2017,33,84.0
La Araucanía,2017,34,82.57
La Araucanía,2017,35,82.43
La Araucanía,2017,36,81.43
La Araucanía,2017,37,83.29
La Araucanía,2017,38,85.57
La Araucanía,2017,39,83.0
La Araucanía,2017,40,84.29
La Araucanía,2017,41,82.14
La Araucanía,2017,42,81.71
La Araucanía,2017,43,83.0
La Araucanía,2017,44,82.43
La Araucanía,2017,45,84.14
La Araucanía,2017,46,80.86
La Araucanía,2017,47,76.86
La Araucanía,2017,48,73.57
La Araucanía,2017,49,76.86
La Araucanía,2017,50,77.14
La Araucanía,2017,51,70.43
La Araucanía,2017,52,73.0
La Araucanía,2018,1,75.86
La Araucanía,2018,2,67.43
La Araucanía,2018,3,68.43
La Araucanía,2018,4,68.0
La Araucanía,2018,5,66.29
La Araucanía,2018,6,69.0
La Araucanía,2018,7,72.71
La Araucanía,2018,8,75.57
La Araucanía,2018,9,76.43
La Araucanía,2018,10,71.43
La Araucanía,2018,11,77.43
La Araucanía,2018,12,82.14
La Araucanía,2018,13,85.0
La Araucanía,2018,14,79.71
La Araucanía,2018,15,83.86
La Araucanía,2018,16,86.0
La Araucanía,2018,17,83.71
La Araucanía,2018,18,84.86
La Araucanía,2018,19,89.29
La Araucanía,2018,20,86.43
La Araucanía,2018,21,90.57
La Araucanía,2018,22,82.43
La Araucanía,2018,23,86.86
La Araucanía,2018,24,88.86
La Araucanía,2018,25,89.29
La Araucanía,2018,26,85.29
La Araucanía,2018,27,78.57
La Araucanía,2018,28,86.0
La Araucanía,2018,29,85.43
La Araucanía,2018,30,86.14
La Araucanía,2018,31,86.43
La Araucanía,2018,32,84.0
La Araucanía,2018,33,81.86
La Araucanía,2018,34,80.86
La Araucanía,2018,35,84.0
La Araucanía,2018,36,84.57
La Araucanía,2018,37,87.14
La Araucanía,2018,38,83.14
La Araucanía,2018,39,81.71
La Araucanía,2018,40,78.86
La Araucanía,2018,41,80.43
La Araucanía,2018,42,80.71
La Araucanía,2018,43,84.14
La Araucanía,2018,44,81.86
La Araucanía,2018,45,79.14
La Araucanía,2018,46,81.86
La Araucanía,2018,47,80.43
La Araucanía,2018,48,74.71
La Araucanía,2018,49,71.29
La Araucanía,2018,50,77.29
La Araucanía,2018,51,76.43
La Araucanía,2018,52,74.29
La Araucanía,2019,1,71.43
La Araucanía,2019,2,73.71
La Araucanía,2019,3,67.43
La Araucanía,2019,4,68.71
La Araucanía,2019,5,60.71
La Araucanía,2019,6,67.71
La Araucanía,2019,7,59.29
La Araucanía,2019,8,74.29
La Araucanía,2019,9,74.0
La Araucanía,2019,10,64.14
La Araucanía,2019,11,77.0
La Araucanía,2019,12,75.86
La Araucanía,2019,13,74.57
La Araucanía,2019,14,80.0
La Araucanía,2019,15,83.57
La Araucanía,2019,16,84.71
La Araucanía,2019,17,88.14
La Araucanía,2019,18,86.57
La Araucanía,2019,19,88.86
La Araucanía,2019,20,84.71
La Araucanía,2019,21,86.43
La Araucanía,2019,22,85.0
La Araucanía,2019,23,85.43
La Araucanía,2019,24,82.29
La Araucanía,2019,25,84.29
La Araucanía,2019,26,85.43
La Araucanía,2019,27,85.0
La Araucanía,2019,28,83.71
La Araucanía,2019,29,85.71
La Araucanía,2019,30,85.57
La Araucanía,2019,31,88.43
La Araucanía,2019,32,84.86
La Araucanía,2019,33,81.0
La Araucanía,2019,34,83.57
La Araucanía,2019,35,84.71
La Araucanía,2019,36,70.14
La Araucanía,2019,37,84.71
La Araucanía,2019,38,84.43
La Araucanía,2019,39,82.14
La Araucanía,2019,40,84.0
La Araucanía,2019,41,80.71
La Araucanía,2019,42,72.86
La Araucanía,2019,43,79.71
La Araucanía,2019,44,80.14
La Araucanía,2019,45,77.71
La Araucanía,2019,46,82.14
La Araucanía,2019,47,74.86
La Araucanía,2019,48,75.86
La Araucanía,2019,49,76.43
La Araucanía,2019,50,75.57
La Araucanía,2019,51,75.14
La Araucanía,2019,52,73.71
La Araucanía,2020,1,71.0
La Araucanía,2020,2,74.71
La Araucanía,2020,3,67.86
La Araucanía,2020,4,70.0
La Araucanía,2020,5,69.43
La Araucanía,2020,6,70.14
La Araucanía,2020,7,73.71
La Araucanía,2020,8,59.43
La Araucanía,2020,9,70.29
La Araucanía,2020,10,72.71
La Araucanía,2020,11,71.57
La Araucanía,2020,12,75.14
La Araucanía,2020,13,80.71
La Araucanía,2020,14,72.71
La Araucanía,2020,15,74.29
La Araucanía,2020,16,76.14
La Araucanía,2020,17,79.86
La Araucanía,2020,18,87.71
La Araucanía,2020,19,85.29
La Araucanía,2020,20,90.57
La Araucanía,2020,21,85.0
La Araucanía,2020,22,88.14
La Araucanía,2020,23,86.57
La Araucanía,2020,24,82.0
La Araucanía,2020,25,86.71
La Araucanía,2020,26,86.43
La Araucanía,2020,27,86.43
La Araucanía,2020,28,87.86
La Araucanía,2020,29,85.43
La Araucanía,2020,30,81.71
La Araucanía,2020,31,85.29
La Araucanía,2020,32,87.0
La Araucanía,2020,33,85.0
La Araucanía,2020,34,85.71
La Araucanía,2020,35,80.43
La Araucanía,2020,36,84.0
La Araucanía,2020,37,83.0
La Araucanía,2020,38,84.29
La Araucanía,2020,39,87.29
La Araucanía,2020,40,81.0
La Araucanía,2020,41,83.43
La Araucanía,2020,42,82.86
La Araucanía,2020,43,81.14
La Araucanía,2020,44,80.0
La Araucanía,2020,45,80.86
La Araucanía,2020,46,83.86
La Araucanía,2020,47,81.43
La Araucanía,2020,48,77.29
La Araucanía,2020,49,73.43
La Araucanía,2020,50,79.29
La Araucanía,2020,51,79.14
La Araucanía,2020,52,81.57
La Araucanía,2020,53,76.71
La Araucanía,2021,1,70.29
La Araucanía,2021,2,72.43
La Araucanía,2021,3,76.0
La Araucanía,2021,4,78.0
La Araucanía,2021,5,78.0
La Araucanía,2021,6,76.71
La Araucanía,2021,7,72.71
La Araucanía,2021,8,78.0
La Araucanía,2021,9,79.43
La Araucanía,2021,10,79.0
La Araucanía,2021,11,73.71
La Araucanía,2021,12,81.14
La Araucanía,2021,13,85.0
La Araucanía,2021,14,82.14
La Araucanía,2021,15,84.86
La Araucanía,2021,16,85.14
La Araucanía,2021,17,89.71
La Araucanía,2021,18,84.29
La Araucanía,2021,19,90.86
La Araucanía,2021,20,86.14
La Araucanía,2021,21,88.71
La Araucanía,2021,22,90.14
La Araucanía,2021,23,84.43
La Araucanía,2021,24,77.71
La Araucanía,2021,25,86.29
La Araucanía,2021,26,81.14
La Araucanía,2021,27,87.29
La Araucanía,2021,28,89.71
La Araucanía,2021,29,91.29
La Araucanía,2021,30,86.43
La Araucanía,2021,31,85.57
La Araucanía,2021,32,86.0
La Araucanía,2021,33,83.71
La Araucanía,2021,34,83.86
La Araucanía,2021,35,85.71
La Araucanía,2021,36,86.86
La Araucanía,2021,37,83.43
La Araucanía,2021,38,81.14
La Araucanía,2021,39,80.71
La Araucanía,2021,40,78.43
La Araucanía,2021,41,83.29
La Araucanía,2021,42,85.29
La Araucanía,2021,43,83.43
La Araucanía,2021,44,80.71
La Araucanía,2021,45,81.71
La Araucanía,2021,46,77.86
La Araucanía,2021,47,77.0
La Araucanía,2021,48,70.29
La Araucanía,2021,49,71.57
La Araucanía,2021,50,71.57
La Araucanía,2021,51,69.57
La Araucanía,2021,52,72.86
La Araucanía,2022,1,80.57
La Araucanía,2022,2,72.57
La Araucanía,2022,3,67.86
La Araucanía,2022,4,74.14
La Araucanía,2022,5,69.86
La Araucanía,2022,6,57.71
La Araucanía,2022,7,69.57
La Araucanía,2022,8,70.0
La Araucanía,2022,9,78.57
La Araucanía,2022,10,79.86
La Araucanía,2022,11,75.57
La Araucanía,2022,12,80.86
La Araucanía,2022,13,80.29
La Araucanía,2022,14,88.14
La Araucanía,2022,15,87.57
La Araucanía,2022,16,87.14
La Araucanía,2022,17,85.71
La Araucanía,2022,18,93.71
La Araucanía,2022,19,85.0
La Araucanía,2022,20,79.43
La Araucanía,2022,21,85.86
La Araucanía,2022,22,87.43
La Araucanía,2022,23,86.71
La Araucanía,2022,24,86.86
La Araucanía,2022,25,86.0
La Araucanía,2022,26,88.57
La Araucanía,2022,27,83.57
La Araucanía,2022,28,87.14
La Araucanía,2022,29,88.43
La Araucanía,2022,30,86.14
La Araucanía,2022,31,87.14
La Araucanía,2022,32,87.29
La Araucanía,2022,33,88.0
La Araucanía,2022,34,84.86
La Araucanía,2022,35,86.86
La Araucanía,2022,36,83.29
La Araucanía,2022,37,84.57
La Araucanía,2022,38,84.0
La Araucanía,2022,39,86.43
La Araucanía,2022,40,82.29
La Araucanía,2022,41,84.14
La Araucanía,2022,42,82.0
La Araucanía,2022,43,82.0
La Araucanía,2022,44,80.86
La Araucanía,2022,45,83.0
La Araucanía,2022,46,82.57
La Araucanía,2022,47,78.14
La Araucanía,2022,48,77.29
La Araucanía,2022,49,77.57
La Araucanía,2022,50,75.29
La Araucanía,2022,51,63.86
La Araucanía,2022,52,66.71
La Araucanía,2023,1,72.14
La Araucanía,2023,2,67.0
La Araucanía,2023,3,70.0
La Araucanía,2023,4,71.29
La Araucanía,2023,5,64.29
La Araucanía,2023,6,71.0
La Araucanía,2023,7,61.29
La Araucanía,2023,8,67.29
La Araucanía,2023,9,72.14
La Araucanía,2023,10,80.57
La Araucanía,2023,11,81.86
La Araucanía,2023,12,82.57
La Araucanía,2023,13,80.0
La Araucanía,2023,14,84.29
La Araucanía,2023,15,85.57
La Araucanía,2023,16,88.71
La Araucanía,2023,17,86.71
La Araucanía,2023,18,89.29
La Araucanía,2023,19,91.57
La Araucanía,2023,20,83.0
La Araucanía,2023,21,85.71
La Araucanía,2023,22,86.29
La Araucanía,2023,23,83.86
La Araucanía,2023,24,87.43
La Araucanía,2023,25,87.71
La Araucanía,2023,26,84.86
La Araucanía,2023,27,85.29
La Araucanía,2023,28,88.71
La Araucanía,2023,29,84.71
La Araucanía,2023,30,88.57
La Araucanía,2023,31,84.0
La Araucanía,2023,32,82.43
La Araucanía,2023,33,86.43
La Araucanía,2023,34,81.86
La Araucanía,2023,35,81.86
La Araucanía,2023,36,82.71
La Araucanía,2023,37,86.0
La Araucanía,2023,38,81.43
La Araucanía,2023,39,77.0
La Araucanía,2023,40,81.14
La Araucanía,2023,41,80.86
La Araucanía,2023,42,80.0
La Araucanía,2023,43,82.71
La Araucanía,2023,44,80.57
La Araucanía,2023,45,81.0
La Araucanía,2023,46,79.57
La Araucanía,2023,47,82.14
La Araucanía,2023,48,78.29
La Araucanía,2023,49,79.86
La Araucanía,2023,50,75.57
La Araucanía,2023,51,77.29
La Araucanía,2023,52,73.14
La Araucanía,2024,1,77.57
La Araucanía,2024,2,70.86
La Araucanía,2024,3,66.0
