region,anio,semana,radiacion_solar_media_MJ_m2
Magallanes,2016,37,7.92
Magallanes,2016,38,10.54
Magallanes,2016,39,11.9
Magallanes,2016,40,12.99
Magallanes,2016,41,15.8
Magallanes,2016,42,15.8
Magallanes,2016,43,14.66
Magallanes,2016,44,19.08
Magallanes,2016,45,20.32
Magallanes,2016,46,18.34
Magallanes,2016,47,20.17
Magallanes,2016,48,20.35
Magallanes,2016,49,21.84
Magallanes,2016,50,22.62
Magallanes,2016,51,20.28
Magallanes,2016,52,21.27
Magallanes,2017,1,20.22
Magallanes,2017,2,19.46
Magallanes,2017,3,20.52
Magallanes,2017,4,17.45
Magallanes,2017,5,18.8
Magallanes,2017,6,17.26
Magallanes,2017,7,15.67
Magallanes,2017,8,15.24
Magallanes,2017,9,14.01
Magallanes,2017,10,8.71
Magallanes,2017,11,12.01
Magallanes,2017,12,9.6
Magallanes,2017,13,10.67
Magallanes,2017,14,7.03
Magallanes,2017,15,7.38
Magallanes,2017,16,4.9
Magallanes,2017,17,5.13
Magallanes,2017,18,2.89
Magallanes,2017,19,4.15
Magallanes,2017,20,3.2
Magallanes,2017,21,3.13
Magallanes,2017,22,2.78
Magallanes,2017,23,2.32
Magallanes,2017,24,2.26
Magallanes,2017,25,2.99
Magallanes,2017,26,2.29
Magallanes,2017,27,2.38
Magallanes,2017,28,3.28
Magallanes,2017,29,2.13
Magallanes,2017,30,2.86
Magallanes,2017,31,3.68
Magallanes,2017,32,4.66
Magallanes,2017,33,5.96
Magallanes,2017,34,6.45
Magallanes,2017,35,7.16
Magallanes,2017,36,8.77
Magallanes,2017,37,10.3
Magallanes,2017,38,8.42
Magallanes,2017,39,9.85
Magallanes,2017,40,13.27
Magallanes,2017,41,14.3
Magallanes,2017,42,15.29
Magallanes,2017,43,14.57
Magallanes,2017,44,20.13
Magallanes,2017,45,20.92
Magallanes,2017,46,19.0
Magallanes,2017,47,17.31
Magallanes,2017,48,21.71
Magallanes,2017,49,18.11
Magallanes,2017,50,20.7
Magallanes,2017,51,22.86
Magallanes,2017,52,22.23
Magallanes,2018,1,20.13
Magallanes,2018,2,16.9
Magallanes,2018,3,19.3
Magallanes,2018,4,19.72
Magallanes,2018,5,17.71
Magallanes,2018,6,18.4
Magallanes,2018,7,12.25
Magallanes,2018,8,13.42
Magallanes,2018,9,15.34
Magallanes,2018,10,10.88
Magallanes,2018,11,12.04
Magallanes,2018,12,10.45
Magallanes,2018,13,7.61
Magallanes,2018,14,6.05
Magallanes,2018,15,6.75
Magallanes,2018,16,5.02
Magallanes,2018,17,4.84
Magallanes,2018,18,4.55
Magallanes,2018,19,2.56
Magallanes,2018,20,4.05
Magallanes,2018,21,2.8
Magallanes,2018,22,2.95
Magallanes,2018,23,2.24
Magallanes,2018,24,2.19
Magallanes,2018,25,2.32
Magallanes,2018,26,2.4
Magallanes,2018,27,2.26
Magallanes,2018,28,2.86
Magallanes,2018,29,2.61
Magallanes,2018,30,3.54
Magallanes,2018,31,4.04
Magallanes,2018,32,4.73
Magallanes,2018,33,5.43
Magallanes,2018,34,4.64
Magallanes,2018,35,7.75
Magallanes,2018,36,7.52
Magallanes,2018,37,8.65
Magallanes,2018,38,11.56
Magallanes,2018,39,13.77
Magallanes,2018,40,10.93
Magallanes,2018,41,12.8
Magallanes,2018,42,18.96
Magallanes,2018,43,17.56
Magallanes,2018,44,17.94
Magallanes,2018,45,19.82
Magallanes,2018,46,20.87
Magallanes,2018,47,20.76
Magallanes,2018,48,18.88
Magallanes,2018,49,21.82
Magallanes,2018,50,18.09
Magallanes,2018,51,20.29
Magallanes,2018,52,18.22
Magallanes,2019,1,19.27
Magallanes,2019,2,19.35
Magallanes,2019,3,19.48
Magallanes,2019,4,17.99
Magallanes,2019,5,20.26
Magallanes,2019,6,17.03
Magallanes,2019,7,14.65
Magallanes,2019,8,15.86
Magallanes,2019,9,12.01
Magallanes,2019,10,12.53
Magallanes,2019,11,8.15
Magallanes,2019,12,10.17
Magallanes,2019,13,7.09
Magallanes,2019,14,7.76
Magallanes,2019,15,5.78
Magallanes,2019,16,5.72
Magallanes,2019,17,4.98
Magallanes,2019,18,5.27
Magallanes,2019,19,4.08
Magallanes,2019,20,3.64
Magallanes,2019,21,2.36
Magallanes,2019,22,2.53
Magallanes,2019,23,2.12
Magallanes,2019,24,1.8
Magallanes,2019,25,1.77
Magallanes,2019,26,2.5
Magallanes,2019,27,2.19
Magallanes,2019,28,1.25
Magallanes,2019,29,2.7
Magallanes,2019,30,2.59
Magallanes,2019,31,3.28
Magallanes,2019,32,3.93
Magallanes,2019,33,6.04
Magallanes,2019,34,6.08
Magallanes,2019,35,7.17
Magallanes,2019,36,7.42
Magallanes,2019,37,9.75
Magallanes,2019,38,8.96
Magallanes,2019,39,10.89
Magallanes,2019,40,10.19
Magallanes,2019,41,14.61
Magallanes,2019,42,16.53
Magallanes,2019,43,16.09
Magallanes,2019,44,17.98
Magallanes,2019,45,20.02
Magallanes,2019,46,15.77
Magallanes,2019,47,21.89
Magallanes,2019,48,19.14
Magallanes,2019,49,17.06
Magallanes,2019,50,21.8
Magallanes,2019,51,21.22
Magallanes,2019,52,23.07
Magallanes,2020,1,21.3
Magallanes,2020,2,15.94
Magallanes,2020,3,19.21
Magallanes,2020,4,17.24
Magallanes,2020,5,15.42
Magallanes,2020,6,20.83
Magallanes,2020,7,16.1
Magallanes,2020,8,14.99
Magallanes,2020,9,12.99
Magallanes,2020,10,10.28
Magallanes,2020,11,9.6
Magallanes,2020,12,7.99
Magallanes,2020,13,8.56
Magallanes,2020,14,8.07
Magallanes,2020,15,6.55
Magallanes,2020,16,6.17
Magallanes,2020,17,5.46
Magallanes,2020,18,5.1
Magallanes,2020,19,3.9
Magallanes,2020,20,2.87
Magallanes,2020,21,1.88
Magallanes,2020,22,2.11
Magallanes,2020,23,2.27
Magallanes,2020,24,2.64
Magallanes,2020,25,1.98
Magallanes,2020,26,2.27
Magallanes,2020,27,1.85
Magallanes,2020,28,2.43
Magallanes,2020,29,2.45
Magallanes,2020,30,3.51
Magallanes,2020,31,4.33
Magallanes,2020,32,4.25
Magallanes,2020,33,5.71
Magallanes,2020,34,6.63
Magallanes,2020,35,6.49
Magallanes,2020,36,7.37
Magallanes,2020,37,9.22
Magallanes,2020,38,11.68
Magallanes,2020,39,8.84
Magallanes,2020,40,12.13
Magallanes,2020,41,15.19
Magallanes,2020,42,11.31
Magallanes,2020,43,12.01
Magallanes,2020,44,17.2
Magallanes,2020,45,15.52
Magallanes,2020,46,16.28
Magallanes,2020,47,19.83
Magallanes,2020,48,19.79
Magallanes,2020,49,20.63
Magallanes,2020,50,18.66
Magallanes,2020,51,18.17
Magallanes,2020,52,21.93
Magallanes,2020,53,23.13
Magallanes,2021,1,16.95
Magallanes,2021,2,16.07
Magallanes,2021,3,18.46
Magallanes,2021,4,18.06
Magallanes,2021,5,18.04
Magallanes,2021,6,16.84
Magallanes,2021,7,11.25
Magallanes,2021,8,13.75
Magallanes,2021,9,16.34
Magallanes,2021,10,11.01
Magallanes,2021,11,8.62
Magallanes,2021,12,8.94
Magallanes,2021,13,9.45
Magallanes,2021,14,7.24
Magallanes,2021,15,6.71
Magallanes,2021,16,5.53
Magallanes,2021,17,3.69
Magallanes,2021,18,3.84
Magallanes,2021,19,3.32
Magallanes,2021,20,2.14
Magallanes,2021,21,3.08
Magallanes,2021,22,2.05
Magallanes,2021,23,2.1
Magallanes,2021,24,1.95
Magallanes,2021,25,1.85
Magallanes,2021,26,2.31
Magallanes,2021,27,2.12
Magallanes,2021,28,1.95
Magallanes,2021,29,3.18
Magallanes,2021,30,2.65
Magallanes,2021,31,4.44
Magallanes,2021,32,4.64
Magallanes,2021,33,4.68
Magallanes,2021,34,7.7
Magallanes,2021,35,8.83
Magallanes,2021,36,8.93
Magallanes,2021,37,9.09
Magallanes,2021,38,9.34
Magallanes,2021,39,10.54
Magallanes,2021,40,13.75
Magallanes,2021,41,12.77
Magallanes,2021,42,14.91
Magallanes,2021,43,20.95
Magallanes,2021,44,16.75
Magallanes,2021,45,21.78
Magallanes,2021,46,19.47
Magallanes,2021,47,22.51
Magallanes,2021,48,21.84
Magallanes,2021,49,24.47
Magallanes,2021,50,19.28
Magallanes,2021,51,21.16
Magallanes,2021,52,24.28
Magallanes,2022,1,20.28
Magallanes,2022,2,24.75
Magallanes,2022,3,22.83
Magallanes,2022,4,17.94
Magallanes,2022,5,14.39
Magallanes,2022,6,15.95
Magallanes,2022,7,10.58
Magallanes,2022,8,16.71
Magallanes,2022,9,12.52
Magallanes,2022,10,12.13
Magallanes,2022,11,10.36
Magallanes,2022,12,8.39
Magallanes,2022,13,7.38
Magallanes,2022,14,9.19
Magallanes,2022,15,5.31
Magallanes,2022,16,5.25
Magallanes,2022,17,4.72
Magallanes,2022,18,3.94
Magallanes,2022,19,3.62
Magallanes,2022,20,3.14
Magallanes,2022,21,3.09
Magallanes,2022,22,2.27
Magallanes,2022,23,1.93
Magallanes,2022,24,2.29
Magallanes,2022,25,2.05
Magallanes,2022,26,2.26
Magallanes,2022,27,2.81
Magallanes,2022,28,2.47
Magallanes,2022,29,3.79
Magallanes,2022,30,2.83
Magallanes,2022,31,3.19
Magallanes,2022,32,3.65
Magallanes,2022,33,5.89
Magallanes,2022,34,6.78
Magallanes,2022,35,4.61
Magallanes,2022,36,7.8
Magallanes,2022,37,10.76
Magallanes,2022,38,11.59
Magallanes,2022,39,11.7
Magallanes,2022,40,11.41
Magallanes,2022,41,16.41
Magallanes,2022,42,14.36
Magallanes,2022,43,16.39
Magallanes,2022,44,16.79
Magallanes,2022,45,21.43
Magallanes,2022,46,20.39
Magallanes,2022,47,19.5
Magallanes,2022,48,18.35
Magallanes,2022,49,26.18
Magallanes,2022,50,19.62
Magallanes,2022,51,23.1
Magallanes,2022,52,19.86
Magallanes,2023,1,24.06
Magallanes,2023,2,17.06
Magallanes,2023,3,22.96
Magallanes,2023,4,19.38
Magallanes,2023,5,17.02
Magallanes,2023,6,14.91
Magallanes,2023,7,15.49
Magallanes,2023,8,13.93
Magallanes,2023,9,13.81
Magallanes,2023,10,12.63
Magallanes,2023,11,10.11
Magallanes,2023,12,8.03
Magallanes,2023,13,8.83
Magallanes,2023,14,7.61
Magallanes,2023,15,7.42
Magallanes,2023,16,4.33
Magallanes,2023,17,3.88
Magallanes,2023,18,3.64
Magallanes,2023,19,2.75
Magallanes,2023,20,3.02
Magallanes,2023,21,2.51
Magallanes,2023,22,2.38
Magallanes,2023,23,2.34
Magallanes,2023,24,2.06
Magallanes,2023,25,1.37
Magallanes,2023,26,1.76
Magallanes,2023,27,3.12
Magallanes,2023,28,2.96
Magallanes,2023,29,2.74
Magallanes,2023,30,4.18
Magallanes,2023,31,3.86
Magallanes,2023,32,4.04
Magallanes,2023,33,4.73
Magallanes,2023,34,5.92
Magallanes,2023,35,7.81
Magallanes,2023,36,6.82
Magallanes,2023,37,11.24
Magallanes,2023,38,9.47
Magallanes,2023,39,11.17
Magallanes,2023,40,10.83
Magallanes,2023,41,14.72
Magallanes,2023,42,13.47
Magallanes,2023,43,16.7
Magallanes,2023,44,19.35
Magallanes,2023,45,17.52
Magallanes,2023,46,22.04
Magallanes,2023,47,21.16
Magallanes,2023,48,24.38
Magallanes,2023,49,23.42
Magallanes,2023,50,23.66
Magallanes,2023,51,19.05
Magallanes,2023,52,22.74
Magallanes,2024,1,18.57
Magallanes,2024,2,19.35
Magallanes,2024,3,17.6
Magallanes,2024,4,17.6
Magallanes,2024,5,13.74
Magallanes,2024,6,16.77
Magallanes,2024,7,14.47
Magallanes,2024,8,14.13
Magallanes,2024,9,12.41
Magallanes,2024,10,11.83
Magallanes,2024,11,13.13
Magallanes,2024,12,12.06
Magallanes,2024,13,9.29
Magallanes,2024,14,7.58
Magallanes,2024,15,6.4
Magallanes,2024,16,5.82
Magallanes,2024,17,4.23
Magallanes,2024,18,4.33
Magallanes,2024,19,3.4
Magallanes,2024,20,2.55
Magallanes,2024,21,3.27
Magallanes,2024,22,2.38
Magallanes,2024,23,1.79
Magallanes,2024,24,2.1
Magallanes,2024,25,2.84
Magallanes,2024,26,2.16
Magallanes,2024,27,2.68
Magallanes,2024,28,2.66
Magallanes,2024,29,1.83
Magallanes,2024,30,3.75
Magallanes,2024,31,2.16
Magallanes,2024,32,3.94
Magallanes,2024,33,5.46
Magallanes,2024,34,5.88
Magallanes,2024,35,5.21
Magallanes,2024,36,7.78
Magallanes,2024,37,8.39
Magallanes,2024,38,11.97
Magallanes,2024,39,13.94
Magallanes,2024,40,11.41
Magallanes,2024,41,10.12
Magallanes,2024,42,13.46
Magallanes,2024,43,14.76
Magallanes,2024,44,17.16
Magallanes,2024,45,18.92
Magallanes,2024,46,17.56
Magallanes,2024,47,22.19
Magallanes,2024,48,23.57
Magallanes,2024,49,20.25
Magallanes,2024,50,18.7
Magallanes,2024,51,21.22
Magallanes,2024,52,20.95
Magallanes,2025,1,21.75
Magallanes,2025,2,21.15
Magallanes,2025,3,15.88
Magallanes,2025,4,17.8
Magallanes,2025,5,17.23
Magallanes,2025,6,19.13
Magallanes,2025,7,15.34
Magallanes,2025,8,14.77
Magallanes,2025,9,15.13
Magallanes,2025,10,11.95
Magallanes,2025,11,10.68
Magallanes,2025,12,9.79
Magallanes,2025,13,9.63
Magallanes,2025,14,8.31
Magallanes,2025,15,8.43
Magallanes,2025,16,4.91
Magallanes,2025,17,4.77
Magallanes,2025,18,4.84
Magallanes,2025,19,2.93
Magallanes,2025,20,3.77
Magallanes,2025,21,3.33
Magallanes,2025,22,2.69
Magallanes,2025,23,1.7
Magallanes,2025,24,1.45
Magallanes,2025,25,2.11
Magallanes,2025,26,2.45
Magallanes,2025,27,2.05
Magallanes,2025,28,2.25
Magallanes,2025,29,2.15
Magallanes,2025,30,3.35
Magallanes,2025,31,2.5
Magallanes,2025,32,3.58
Magallanes,2025,33,4.74
Magallanes,2025,34,5.66
Magallanes,2025,35,7.57
Magallanes,2025,36,6.49
Magallanes,2025,37,6.78
Magallanes,2025,38,10.02
Magallanes,2025,39,11.62
Magallanes,2025,40,12.99
Magallanes,2025,41,11.06
Magallanes,2025,42,15.23
Magallanes,2025,43,20.38
Magallanes,2025,44,20.26
Magallanes,2025,45,17.08
Magallanes,2025,46,18.33
Magallanes,2025,47,16.62
Magallanes,2025,48,22.92
Magallanes,2025,49,22.36
Magallanes,2025,50,18.68
Magallanes,2025,51,22.31
Magallanes,2025,52,16.19
Magallanes,2026,1,17.83
Magallanes,2026,2,24.41
Magallanes,2026,3,19.85
Magallanes,2026,4,17.49
Magallanes,2026,5,21.59
Magallanes,2026,6,17.02
Magallanes,2026,7,16.2
Magallanes,2026,8,13.51
Magallanes,2026,9,13.33
Magallanes,2026,10,13.13
Magallanes,2026,11,11.8
Magallanes,2026,12,11.12
Magallanes,2026,13,7.17
Magallanes,2026,14,8.68
Magallanes,2026,15,5.86
Magallanes,2026,16,6.17
Magallanes,2026,17,5.62
Magallanes,2026,18,4.16
Magallanes,2026,19,2.19
Magallanes,2026,20,2.87
Magallanes,2026,21,2.78
Magallanes,2026,22,2.07
Magallanes,2026,23,2.29
Magallanes,2026,24,1.83
Magallanes,2026,25,1.97
Maule,2014,1,34.04
Maule,2014,2,33.77
Maule,2014,3,31.89
Maule,2014,4,29.27
Maule,2014,5,30.02
Maule,2014,6,29.16
Maule,2014,7,28.38
Maule,2014,8,27.97
Maule,2014,9,25.4
Maule,2014,10,23.95
Maule,2014,11,21.61
Maule,2014,12,22.75
Maule,2014,13,19.63
Maule,2014,14,17.28
Maule,2014,15,15.03
Maule,2014,16,16.05
Maule,2014,17,13.57
Maule,2014,18,8.59
Maule,2014,19,10.94
Maule,2014,20,9.12
Maule,2014,21,10.2
Maule,2014,22,9.84
Maule,2014,23,4.34
Maule,2014,24,6.62
Maule,2014,25,8.89
Maule,2014,26,9.61
Maule,2014,27,7.76
Maule,2014,28,9.23
Maule,2014,29,9.48
Maule,2014,30,8.78
Maule,2014,31,5.61
Maule,2014,32,12.13
Maule,2014,33,15.09
Maule,2014,34,10.85
Maule,2014,35,11.67
Maule,2014,36,10.14
Maule,2014,37,16.47
Maule,2014,38,14.67
Maule,2014,39,13.95
Maule,2014,40,20.94
Maule,2014,41,23.94
Maule,2014,42,22.77
Maule,2014,43,27.94
Maule,2014,44,25.98
Maule,2014,45,30.34
Maule,2014,46,31.23
Maule,2014,47,29.24
Maule,2014,48,27.65
Maule,2014,49,31.79
Maule,2014,50,30.78
Maule,2014,51,30.1
Maule,2014,52,33.9
Maule,2015,1,29.8
Maule,2015,2,33.16
Maule,2015,3,33.0
Maule,2015,4,31.24
Maule,2015,5,31.59
Maule,2015,6,30.49
Maule,2015,7,29.36
Maule,2015,8,26.9
Maule,2015,9,24.05
Maule,2015,10,25.46
Maule,2015,11,24.82
Maule,2015,12,22.62
Maule,2015,13,17.19
Maule,2015,14,19.69
Maule,2015,15,17.18
Maule,2015,16,14.94
Maule,2015,17,16.33
Maule,2015,18,13.6
Maule,2015,19,12.27
Maule,2015,20,12.03
Maule,2015,21,9.54
Maule,2015,22,8.9
Maule,2015,23,5.86
Maule,2015,24,7.99
Maule,2015,25,10.15
Maule,2015,26,9.07
Maule,2015,27,9.44
Maule,2015,28,4.9
Maule,2015,29,7.43
Maule,2015,30,10.14
Maule,2015,31,4.47
Maule,2015,32,6.11
Maule,2015,33,11.49
Maule,2015,34,12.54
Maule,2015,35,9.01
Maule,2015,36,17.16
Maule,2015,37,14.99
Maule,2015,38,13.11
Maule,2015,39,14.1
Maule,2015,40,13.24
Maule,2015,41,23.83
Maule,2015,42,19.19
Maule,2015,43,21.9
Maule,2015,44,25.89
Maule,2015,45,24.45
Maule,2015,46,27.42
Maule,2015,47,27.15
Maule,2015,48,31.17
Maule,2015,49,30.75
Maule,2015,50,32.53
Maule,2015,51,32.76
Maule,2015,52,32.63
Maule,2015,53,29.74
Maule,2016,1,28.91
Maule,2016,2,32.31
Maule,2016,3,29.81
Maule,2016,4,26.54
Maule,2016,5,28.62
Maule,2016,6,29.68
Maule,2016,7,28.37
Maule,2016,8,27.47
Maule,2016,9,24.41
Maule,2016,10,23.59
Maule,2016,11,22.31
Maule,2016,12,20.06
Maule,2016,13,15.93
Maule,2016,14,15.78
Maule,2016,15,8.82
Maule,2016,16,10.18
Maule,2016,17,12.59
Maule,2016,18,11.16
Maule,2016,19,7.75
Maule,2016,20,9.28
Maule,2016,21,7.99
Maule,2016,22,7.83
Maule,2016,23,9.9
Maule,2016,24,9.52
Maule,2016,25,8.76
Maule,2016,26,8.03
Maule,2016,27,9.15
Maule,2016,28,6.38
Maule,2016,29,6.81
Maule,2016,30,9.38
Maule,2016,31,12.22
Maule,2016,32,10.95
Maule,2016,33,12.85
Maule,2016,34,14.57
Maule,2016,35,18.1
Maule,2016,36,17.97
Maule,2016,37,16.89
Maule,2016,38,22.22
Maule,2016,39,21.48
Maule,2016,40,24.18
Maule,2016,41,13.77
Maule,2016,42,23.06
Maule,2016,43,26.3
Maule,2016,44,27.68
Maule,2016,45,30.76
Maule,2016,46,30.57
Maule,2016,47,26.74
Maule,2016,48,29.83
Maule,2016,49,29.92
Maule,2016,50,33.17
Maule,2016,51,31.72
Maule,2016,52,31.61
Maule,2017,1,33.23
Maule,2017,2,30.86
Maule,2017,3,32.42
Maule,2017,4,31.29
Maule,2017,5,27.87
Maule,2017,6,29.26
Maule,2017,7,26.48
Maule,2017,8,24.61
Maule,2017,9,23.81
Maule,2017,10,21.73
Maule,2017,11,22.36
Maule,2017,12,19.06
Maule,2017,13,19.03
Maule,2017,14,17.15
Maule,2017,15,16.36
Maule,2017,16,11.59
Maule,2017,17,13.82
Maule,2017,18,9.58
Maule,2017,19,8.05
Maule,2017,20,7.75
Maule,2017,21,8.96
Maule,2017,22,7.83
Maule,2017,23,8.56
Maule,2017,24,6.94
Maule,2017,25,3.2
Maule,2017,26,8.09
Maule,2017,27,5.96
Maule,2017,28,9.01
Maule,2017,29,8.81
Maule,2017,30,10.05
Maule,2017,31,9.27
Maule,2017,32,6.41
Maule,2017,33,12.28
Maule,2017,34,8.03
Maule,2017,35,13.61
Maule,2017,36,14.57
Maule,2017,37,16.57
Maule,2017,38,17.25
Maule,2017,39,14.58
Maule,2017,40,16.55
Maule,2017,41,24.28
Maule,2017,42,20.07
Maule,2017,43,22.69
Maule,2017,44,19.64
Maule,2017,45,24.7
Maule,2017,46,29.66
Maule,2017,47,31.4
Maule,2017,48,28.7
Maule,2017,49,31.44
Maule,2017,50,27.87
Maule,2017,51,33.26
Maule,2017,52,31.08
Maule,2018,1,30.23
Maule,2018,2,29.94
Maule,2018,3,25.44
Maule,2018,4,29.47
Maule,2018,5,29.99
Maule,2018,6,27.86
Maule,2018,7,27.71
Maule,2018,8,25.08
Maule,2018,9,25.19
Maule,2018,10,24.3
Maule,2018,11,20.71
Maule,2018,12,20.58
Maule,2018,13,18.26
Maule,2018,14,16.14
Maule,2018,15,13.0
Maule,2018,16,14.48
Maule,2018,17,12.87
Maule,2018,18,11.48
Maule,2018,19,8.67
Maule,2018,20,7.43
Maule,2018,21,8.65
Maule,2018,22,7.65
Maule,2018,23,5.56
Maule,2018,24,8.56
Maule,2018,25,7.79
Maule,2018,26,5.07
Maule,2018,27,5.99
Maule,2018,28,7.25
Maule,2018,29,10.09
Maule,2018,30,9.11
Maule,2018,31,9.23
Maule,2018,32,10.66
Maule,2018,33,12.82
Maule,2018,34,12.04
Maule,2018,35,10.47
Maule,2018,36,17.48
Maule,2018,37,15.05
Maule,2018,38,11.68
Maule,2018,39,11.46
Maule,2018,40,21.01
Maule,2018,41,20.18
Maule,2018,42,20.88
Maule,2018,43,21.51
Maule,2018,44,18.73
Maule,2018,45,25.38
Maule,2018,46,25.31
Maule,2018,47,30.92
Maule,2018,48,28.38
Maule,2018,49,28.59
Maule,2018,50,31.13
Maule,2018,51,31.72
Maule,2018,52,32.83
Maule,2019,1,32.42
Maule,2019,2,24.1
Maule,2019,3,31.31
Maule,2019,4,31.27
Maule,2019,5,30.39
Maule,2019,6,28.68
Maule,2019,7,26.78
Maule,2019,8,24.04
Maule,2019,9,25.55
Maule,2019,10,23.47
Maule,2019,11,23.15
Maule,2019,12,22.3
Maule,2019,13,17.61
Maule,2019,14,18.47
Maule,2019,15,13.09
Maule,2019,16,12.59
Maule,2019,17,11.12
Maule,2019,18,9.14
Maule,2019,19,8.85
Maule,2019,20,8.23
Maule,2019,21,7.78
Maule,2019,22,6.08
Maule,2019,23,7.51
Maule,2019,24,6.2
Maule,2019,25,8.24
Maule,2019,26,5.53
Maule,2019,27,8.94
Maule,2019,28,7.51
Maule,2019,29,8.54
Maule,2019,30,8.99
Maule,2019,31,11.48
Maule,2019,32,10.94
Maule,2019,33,10.93
Maule,2019,34,11.28
Maule,2019,35,13.08
Maule,2019,36,11.22
Maule,2019,37,13.48
Maule,2019,38,19.77
Maule,2019,39,16.72
Maule,2019,40,18.88
Maule,2019,41,18.15
Maule,2019,42,17.99
Maule,2019,43,23.39
Maule,2019,44,26.08
Maule,2019,45,27.2
Maule,2019,46,28.97
Maule,2019,47,27.37
Maule,2019,48,30.24
Maule,2019,49,31.86
Maule,2019,50,30.52
Maule,2019,51,30.62
Maule,2019,52,30.9
Maule,2020,1,32.41
Maule,2020,2,29.89
Maule,2020,3,31.47
Maule,2020,4,31.19
Maule,2020,5,29.74
Maule,2020,6,29.01
Maule,2020,7,28.36
Maule,2020,8,27.34
Maule,2020,9,25.13
Maule,2020,10,24.71
Maule,2020,11,23.08
Maule,2020,12,22.09
Maule,2020,13,18.79
Maule,2020,14,19.84
Maule,2020,15,17.1
Maule,2020,16,15.37
Maule,2020,17,11.97
Maule,2020,18,11.5
Maule,2020,19,11.96
Maule,2020,20,11.65
Maule,2020,21,9.25
Maule,2020,22,8.1
Maule,2020,23,8.37
Maule,2020,24,7.88
Maule,2020,25,3.57
Maule,2020,26,4.13
Maule,2020,27,5.99
Maule,2020,28,7.68
Maule,2020,29,6.1
Maule,2020,30,7.25
Maule,2020,31,8.77
Maule,2020,32,11.26
Maule,2020,33,13.34
Maule,2020,34,12.94
Maule,2020,35,9.26
Maule,2020,36,15.53
Maule,2020,37,15.4
Maule,2020,38,20.05
Maule,2020,39,17.61
Maule,2020,40,19.22
Maule,2020,41,25.03
Maule,2020,42,23.35
Maule,2020,43,27.52
Maule,2020,44,25.71
Maule,2020,45,28.53
Maule,2020,46,28.05
Maule,2020,47,29.19
Maule,2020,48,31.95
Maule,2020,49,32.21
Maule,2020,50,31.92
Maule,2020,51,31.48
Maule,2020,52,33.28
Maule,2020,53,32.11
Maule,2021,1,31.9
Maule,2021,2,32.41
Maule,2021,3,31.0
Maule,2021,4,22.92
Maule,2021,5,22.25
Maule,2021,6,20.85
Maule,2021,7,25.68
Maule,2021,8,26.63
Maule,2021,9,24.69
Maule,2021,10,23.11
Maule,2021,11,16.97
Maule,2021,12,20.71
Maule,2021,13,18.27
Maule,2021,14,15.88
Maule,2021,15,15.86
Maule,2021,16,11.66
Maule,2021,17,8.4
Maule,2021,18,9.26
Maule,2021,19,10.21
Maule,2021,20,7.87
Maule,2021,21,8.48
Maule,2021,22,6.34
Maule,2021,23,8.33
Maule,2021,24,7.32
Maule,2021,25,6.19
Maule,2021,26,8.32
Maule,2021,27,8.62
Maule,2021,28,8.14
Maule,2021,29,7.55
Maule,2021,30,11.32
Maule,2021,31,9.88
Maule,2021,32,9.65
Maule,2021,33,6.55
Maule,2021,34,13.83
Maule,2021,35,13.91
Maule,2021,36,13.53
Maule,2021,37,17.61
Maule,2021,38,19.14
Maule,2021,39,21.72
Maule,2021,40,22.43
Maule,2021,41,22.49
Maule,2021,42,25.3
Maule,2021,43,26.24
Maule,2021,44,26.05
Maule,2021,45,24.19
Maule,2021,46,30.04
Maule,2021,47,29.45
Maule,2021,48,28.48
Maule,2021,49,25.4
Maule,2021,50,32.51
Maule,2021,51,32.46
Maule,2021,52,30.36
Maule,2022,1,30.82
Maule,2022,2,29.35
Maule,2022,3,29.86
Maule,2022,4,28.83
Maule,2022,5,28.87
Maule,2022,6,28.04
Maule,2022,7,26.89
Maule,2022,8,23.5
Maule,2022,9,24.21
Maule,2022,10,23.48
Maule,2022,11,20.77
Maule,2022,12,18.68
Maule,2022,13,19.23
Maule,2022,14,15.98
Maule,2022,15,15.54
Maule,2022,16,7.51
Maule,2022,17,9.55
Maule,2022,18,9.45
Maule,2022,19,6.68
Maule,2022,20,7.12
Maule,2022,21,6.91
Maule,2022,22,5.84
Maule,2022,23,7.64
Maule,2022,24,5.77
Maule,2022,25,5.91
Maule,2022,26,6.41
Maule,2022,27,6.5
Maule,2022,28,5.13
Maule,2022,29,7.61
Maule,2022,30,8.1
Maule,2022,31,8.34
Maule,2022,32,10.63
Maule,2022,33,12.02
Maule,2022,34,11.61
Maule,2022,35,13.63
Maule,2022,36,13.4
Maule,2022,37,14.36
Maule,2022,38,15.91
Maule,2022,39,19.06
Maule,2022,40,15.67
Maule,2022,41,23.84
Maule,2022,42,22.57
Maule,2022,43,25.84
Maule,2022,44,28.38
Maule,2022,45,20.48
Maule,2022,46,29.61
Maule,2022,47,30.78
Maule,2022,48,30.28
Maule,2022,49,31.13
Maule,2022,50,32.45
Maule,2022,51,32.34
Maule,2022,52,28.76
Maule,2023,1,31.62
Maule,2023,2,30.46
Maule,2023,3,29.97
Maule,2023,4,29.83
Maule,2023,5,29.49
Maule,2023,6,28.78
Maule,2023,7,27.72
Maule,2023,8,26.46
Maule,2023,9,25.21
Maule,2023,10,22.62
Maule,2023,11,20.69
Maule,2023,12,21.33
Maule,2023,13,18.86
Maule,2023,14,17.13
Maule,2023,15,12.63
Maule,2023,16,13.45
